Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Time,Temperature(°C),Precipitation(mm),Cloudcover(%),Pressure(hPa),Wind Speed(km / h),Dewpoint(°C)
11 03 2018 01:30,3461.23803710937,12.3738603591918,3568.47596046172,216.546997070312,11 03 2018 01:30,8.3,0.0,51,925.9,11.4,7.9
11 03 2018 01:40,3555.98999023437,12.74534034729,3592.93800601133,214.994003295898,11 03 2018 01:40,8.3,0.0,51,925.9,11.4,7.9
11 03 2018 01:50,3576.125,12.7720003128051,3593.90062780083,215.355606079101,11 03 2018 01:50,8.3,0.0,51,925.9,11.4,7.9
11 03 2018 02:00,3434.11010742187,12.4451704025268,3574.80268002414,217.179397583007,11 03 2018 02:00,9.1,0.0,50,926.3,15.4,7.9
11 03 2018 02:10,3362.54296875,12.3579702377319,3566.95789095674,220.479705810546,11 03 2018 02:10,9.1,0.0,50,926.3,15.4,7.9
11 03 2018 02:20,3243.92797851562,11.8178701400756,3490.74402309649,219.403396606445,11 03 2018 02:20,9.1,0.0,50,926.3,15.4,7.9
11 03 2018 02:30,3378.52490234375,12.1117897033691,3538.27340677862,216.99949645996,11 03 2018 02:30,9.1,0.0,50,926.3,15.4,7.9
11 03 2018 02:40,3393.3798828125,12.0699300765991,3532.40793640519,215.416793823242,11 03 2018 02:40,9.1,0.0,50,926.3,15.4,7.9
11 03 2018 02:50,3204.19311523437,11.6096897125244,3447.75733915804,213.426696777343,11 03 2018 02:50,9.1,0.0,50,926.3,15.4,7.9
11 03 2018 03:00,3112.61596679687,11.6153697967529,3449.03748093721,212.223403930664,11 03 2018 03:00,9.9,0.0,68,926.7,16.1,7.3
11 03 2018 03:10,3269.81396484375,11.9124898910522,3507.68166551749,212.358795166015,11 03 2018 03:10,9.9,0.0,68,926.7,16.1,7.3
11 03 2018 03:20,3118.97705078125,11.8873100280761,3503.32901277304,212.247695922851,11 03 2018 03:20,9.9,0.0,68,926.7,16.1,7.3
11 03 2018 03:30,2979.2451171875,11.5412502288818,3431.84731478218,214.417602539062,11 03 2018 03:30,9.9,0.0,68,926.7,16.1,7.3
11 03 2018 03:40,3045.5791015625,11.670220375061,3461.08542919106,214.236602783203,11 03 2018 03:40,9.9,0.0,68,926.7,16.1,7.3
11 03 2018 03:50,3021.01000976562,11.8744802474975,3501.06828708823,212.010101318359,11 03 2018 03:50,9.9,0.0,68,926.7,16.1,7.3
11 03 2018 04:00,2941.13696289062,11.6833696365356,3463.88970948461,212.159393310546,11 03 2018 04:00,10.7,0.0,76,926.6,16.9,6.7
11 03 2018 04:10,3166.537109375,11.8946199417114,3504.60410383289,214.101806640625,11 03 2018 04:10,10.7,0.0,76,926.6,16.9,6.7
11 03 2018 04:20,3033.03588867187,11.5686302185058,3438.32039160037,213.837707519531,11 03 2018 04:20,10.7,0.0,76,926.6,16.9,6.7
11 03 2018 04:30,3108.78588867187,11.5436496734619,3432.42038240796,214.256103515625,11 03 2018 04:30,10.7,0.0,76,926.6,16.9,6.7
11 03 2018 04:40,3112.93896484375,11.4912004470825,3419.63784351292,214.567092895507,11 03 2018 04:40,10.7,0.0,76,926.6,16.9,6.7
11 03 2018 04:50,3115.41088867187,11.6624698638916,3459.41737184711,212.039093017578,11 03 2018 04:50,10.7,0.0,76,926.6,16.9,6.7
11 03 2018 05:00,3003.22412109375,11.4664001464843,3413.4055684622,211.651992797851,11 03 2018 05:00,11.7,0.0,11,926.4,17.6,6.5
11 03 2018 05:10,3216.67309570312,11.6199102401733,3450.05636887216,214.364700317382,11 03 2018 05:10,11.7,0.0,11,926.4,17.6,6.5
11 03 2018 05:20,3197.10009765625,11.2971801757812,3367.57764907864,217.391494750976,11 03 2018 05:20,11.7,0.0,11,926.4,17.6,6.5
11 03 2018 05:30,3076.57299804687,11.0043897628784,3273.98968393309,217.02229309082,11 03 2018 05:30,11.7,0.0,11,926.4,17.6,6.5
11 03 2018 05:40,2784.70703125,10.658670425415,3138.12990886175,217.44709777832,11 03 2018 05:40,11.7,0.0,11,926.4,17.6,6.5
11 03 2018 05:50,2588.666015625,10.5210800170898,3075.77963890554,215.418395996093,11 03 2018 05:50,11.7,0.0,11,926.4,17.6,6.5
11 03 2018 06:00,2830.22412109375,11.0839300155639,3301.2770512229,214.948104858398,11 03 2018 06:00,12.6,0.0,5,926.1,16.4,6.8
11 03 2018 06:10,2994.962890625,11.6490802764892,3456.50913171483,213.16340637207,11 03 2018 06:10,12.6,0.0,5,926.1,16.4,6.8
11 03 2018 06:20,2564.59399414062,10.9431600570678,3252.00228405599,212.38150024414,11 03 2018 06:20,12.6,0.0,5,926.1,16.4,6.8
11 03 2018 06:30,1883.38598632812,8.96591758728027,2122.04292636694,209.40249633789,11 03 2018 06:30,12.6,0.0,5,926.1,16.4,6.8
11 03 2018 06:40,1883.83605957031,8.94017696380615,2105.4991376303,204.686401367187,11 03 2018 06:40,12.6,0.0,5,926.1,16.4,6.8
11 03 2018 06:50,1870.01196289062,8.94550895690917,2108.92372092686,206.133499145507,11 03 2018 06:50,12.6,0.0,5,926.1,16.4,6.8
11 03 2018 07:00,1748.31494140625,8.77802562713623,2001.9946739909,206.722106933593,11 03 2018 07:00,13.1,0.0,3,925.6,16.4,7.0
11 03 2018 07:10,1447.83605957031,8.14367961883544,1613.31814923683,204.6376953125,11 03 2018 07:10,13.1,0.0,3,925.6,16.4,7.0
11 03 2018 07:20,1486.14404296875,8.23573970794677,1667.74553894095,203.684997558593,11 03 2018 07:20,13.1,0.0,3,925.6,16.4,7.0
11 03 2018 07:30,1249.21801757812,7.51461887359619,1265.50901079327,198.108505249023,11 03 2018 07:30,13.1,0.0,3,925.6,16.4,7.0
11 03 2018 07:40,1400.2939453125,7.83185005187988,1435.22490914148,200.392196655273,11 03 2018 07:40,13.1,0.0,3,925.6,16.4,7.0
11 03 2018 07:50,1206.63500976562,7.58448410034179,1301.79054122721,200.462295532226,11 03 2018 07:50,13.1,0.0,3,925.6,16.4,7.0
11 03 2018 08:00,1131.16003417968,7.54450511932373,1280.94974219683,200.796295166015,11 03 2018 08:00,13.2,0.0,3,925.9,16.8,6.8
11 03 2018 08:10,1041.42102050781,7.34886217117309,1181.10315740307,196.934204101562,11 03 2018 08:10,13.2,0.0,3,925.9,16.8,6.8
11 03 2018 08:20,697.970397949218,6.39798879623413,766.662253031036,204.390792846679,11 03 2018 08:20,13.2,0.0,3,925.9,16.8,6.8
11 03 2018 08:30,401.029388427734,5.09879493713378,360.646283669701,202.63330078125,11 03 2018 08:30,13.2,0.0,3,925.9,16.8,6.8
11 03 2018 08:40,435.386688232421,5.50620889663696,470.787774277152,208.455596923828,11 03 2018 08:40,13.2,0.0,3,925.9,16.8,6.8
11 03 2018 08:50,499.114501953125,5.68452310562133,523.681050288488,199.449996948242,11 03 2018 08:50,13.2,0.0,3,925.9,16.8,6.8
11 03 2018 09:00,331.68701171875,4.86673593521118,303.923288758816,198.81689453125,11 03 2018 09:00,13.0,0.0,4,925.9,17.6,7.1
11 03 2018 09:10,400.692291259765,5.36258888244628,430.325893870764,205.96580505371,11 03 2018 09:10,13.0,0.0,4,925.9,17.6,7.1
11 03 2018 09:20,417.586486816406,5.32320308685302,419.549512921444,207.331802368164,11 03 2018 09:20,13.0,0.0,4,925.9,17.6,7.1
11 03 2018 09:30,522.419616699218,5.9789662361145,617.922187488615,207.175399780273,11 03 2018 09:30,13.0,0.0,4,925.9,17.6,7.1
11 03 2018 09:40,733.145629882812,6.55652523040771,828.279365327021,204.80549621582,11 03 2018 09:40,13.0,0.0,4,925.9,17.6,7.1
11 03 2018 09:50,649.304626464843,6.14191579818725,672.918461722449,208.587905883789,11 03 2018 09:50,13.0,0.0,4,925.9,17.6,7.1
11 03 2018 10:00,660.998779296875,6.12370109558105,666.518634396511,209.222198486328,11 03 2018 10:00,11.9,0.0,5,925.3,17.3,7.4
11 03 2018 10:10,648.507202148437,6.0804100036621,651.450362102843,211.275100708007,11 03 2018 10:10,11.9,0.0,5,925.3,17.3,7.4
11 03 2018 10:20,488.35171508789,5.76744985580444,549.329085650718,212.657302856445,11 03 2018 10:20,11.9,0.0,5,925.3,17.3,7.4
11 03 2018 10:30,427.168701171875,5.36280822753906,430.386287773852,208.773498535156,11 03 2018 10:30,11.9,0.0,5,925.3,17.3,7.4
11 03 2018 10:40,427.563903808593,5.48318195343017,464.174875458581,210.63670349121,11 03 2018 10:40,11.9,0.0,5,925.3,17.3,7.4
11 03 2018 10:50,419.145812988281,5.41290712356567,444.291487270563,212.538299560546,11 03 2018 10:50,11.9,0.0,5,925.3,17.3,7.4
11 03 2018 11:00,376.490295410156,5.23096513748168,394.832929189676,211.078201293945,11 03 2018 11:00,10.3,0.0,11,925.1,14.5,7.4
11 03 2018 11:10,581.702880859375,5.98010683059692,618.304817908885,214.013793945312,11 03 2018 11:10,10.3,0.0,11,925.1,14.5,7.4
11 03 2018 11:20,323.272796630859,5.08661413192749,357.566364591355,212.867492675781,11 03 2018 11:20,10.3,0.0,11,925.1,14.5,7.4
11 03 2018 11:30,388.325988769531,5.23666620254516,396.339788918472,210.982803344726,11 03 2018 11:30,10.3,0.0,11,925.1,14.5,7.4
11 03 2018 11:40,454.659790039062,5.6783127784729,521.787612439356,209.612106323242,11 03 2018 11:40,10.3,0.0,11,925.1,14.5,7.4
11 03 2018 11:50,427.986206054687,5.42042922973632,446.398521432557,208.001800537109,11 03 2018 11:50,10.3,0.0,11,925.1,14.5,7.4
11 03 2018 12:00,464.292602539062,5.83443307876586,570.550056901585,207.722198486328,11 03 2018 12:00,9.6,0.0,28,925.6,13.7,7.8
11 03 2018 12:10,476.391693115234,5.88056898117065,585.433803743092,204.595993041992,11 03 2018 12:10,9.6,0.0,28,925.6,13.7,7.8
11 03 2018 12:20,707.548095703125,6.46172618865966,791.100767306095,204.171600341796,11 03 2018 12:20,9.6,0.0,28,925.6,13.7,7.8
11 03 2018 12:30,833.727600097656,6.81601810455322,935.273028664994,205.358001708984,11 03 2018 12:30,9.6,0.0,28,925.6,13.7,7.8
11 03 2018 12:40,849.773315429687,6.85731220245361,953.028409042633,203.189102172851,11 03 2018 12:40,9.6,0.0,28,925.6,13.7,7.8
11 03 2018 12:50,581.472229003906,5.96043920516967,611.726523383506,203.642196655273,11 03 2018 12:50,9.6,0.0,28,925.6,13.7,7.8
11 03 2018 13:00,604.539916992187,5.98939895629882,621.42721651468,208.147094726562,11 03 2018 13:00,9.1,0.0,32,925.5,12.4,7.9
11 03 2018 13:10,437.098114013671,5.47350978851318,461.411700475795,206.883895874023,11 03 2018 13:10,9.1,0.0,32,925.5,12.4,7.9
11 03 2018 13:20,466.237609863281,5.66872882843017,518.872998783511,208.929702758789,11 03 2018 13:20,9.1,0.0,32,925.5,12.4,7.9
11 03 2018 13:30,516.75732421875,5.92219305038452,599.052198687446,208.927307128906,11 03 2018 13:30,9.1,0.0,32,925.5,12.4,7.9
11 03 2018 13:40,456.023498535156,5.75934600830078,546.792490290742,213.047500610351,11 03 2018 13:40,9.1,0.0,32,925.5,12.4,7.9
11 03 2018 13:50,329.886810302734,5.20461893081665,387.904423771517,211.893798828125,11 03 2018 13:50,9.1,0.0,32,925.5,12.4,7.9
11 03 2018 14:00,63.4867210388183,3.03851199150085,17.3510376071763,217.154602050781,11 03 2018 14:00,8.9,0.0,28,925.4,10.6,7.8
11 03 2018 14:10,101.561500549316,3.79780507087707,92.4491967574404,216.001602172851,11 03 2018 14:10,8.9,0.0,28,925.4,10.6,7.8
11 03 2018 14:20,48.2144889831542,3.43684196472167,45.2454150424455,221.887893676757,11 03 2018 14:20,8.9,0.0,28,925.4,10.6,7.8
11 03 2018 14:30,0.788799285888671,1.92903304100036,0.0,218.86799621582,11 03 2018 14:30,8.9,0.0,28,925.4,10.6,7.8
11 03 2018 14:40,53.3011817932128,3.56793308258056,59.9776975457353,224.01480102539,11 03 2018 14:40,8.9,0.0,28,925.4,10.6,7.8
11 03 2018 14:50,55.2477416992187,3.63381695747375,68.4200574856632,221.933898925781,11 03 2018 14:50,8.9,0.0,28,925.4,10.6,7.8
11 03 2018 15:00,37.9848289489746,3.4816870689392,49.9757807967144,227.121307373046,11 03 2018 15:00,8.7,0.0,37,925.4,9.7,7.8
11 03 2018 15:10,7.15381622314453,2.73338103294372,0.0,232.425598144531,11 03 2018 15:10,8.7,0.0,37,925.4,9.7,7.8
11 03 2018 15:20,155.578201293945,4.01448392868041,125.693804560699,220.849395751953,11 03 2018 15:20,8.7,0.0,37,925.4,9.7,7.8
11 03 2018 15:30,265.158508300781,4.9714708328247,329.021736305304,220.591201782226,11 03 2018 15:30,8.7,0.0,37,925.4,9.7,7.8
11 03 2018 15:40,247.46809387207,4.90752077102661,313.601303638314,223.907897949218,11 03 2018 15:40,8.7,0.0,37,925.4,9.7,7.8
11 03 2018 15:50,344.621185302734,5.35741806030273,428.903393360879,231.205093383789,11 03 2018 15:50,8.7,0.0,37,925.4,9.7,7.8
11 03 2018 16:00,346.040710449218,5.34329223632812,425.029263300734,238.633499145507,11 03 2018 16:00,8.5,0.0,90,925.2,8.3,7.8
11 03 2018 16:10,383.006713867187,5.30424308776855,414.409730772456,240.627700805664,11 03 2018 16:10,8.5,0.0,90,925.2,8.3,7.8
11 03 2018 16:20,531.205322265625,6.07518196105957,649.64419487605,252.12939453125,11 03 2018 16:20,8.5,0.0,90,925.2,8.3,7.8
11 03 2018 16:30,282.022399902343,5.23951005935668,397.092469401985,250.978698730468,11 03 2018 16:30,8.5,0.0,90,925.2,8.3,7.8
11 03 2018 16:40,314.350708007812,5.1620488166809,376.830204822436,250.485900878906,11 03 2018 16:40,8.5,0.0,90,925.2,8.3,7.8
11 03 2018 16:50,290.063293457031,5.09915399551391,360.737249588232,255.762496948242,11 03 2018 16:50,8.5,0.0,90,925.2,8.3,7.8
11 03 2018 17:00,333.440185546875,5.34381294250488,425.171762822822,249.342300415039,11 03 2018 17:00,8.5,0.0,89,925.1,8.3,8.0
11 03 2018 17:10,515.775329589843,6.09982919692993,658.184809486829,248.048995971679,11 03 2018 17:10,8.5,0.0,89,925.1,8.3,8.0
11 03 2018 17:20,456.285888671875,5.92644786834716,600.454532372818,249.373992919921,11 03 2018 17:20,8.5,0.0,89,925.1,8.3,8.0
11 03 2018 17:30,533.428771972656,6.21576690673828,699.230132533368,250.644104003906,11 03 2018 17:30,8.5,0.0,89,925.1,8.3,8.0
11 03 2018 17:40,259.342407226562,5.06455278396606,352.017862268679,256.409393310546,11 03 2018 17:40,8.5,0.0,89,925.1,8.3,8.0
11 03 2018 17:50,201.819396972656,4.96433019638061,327.284821172135,250.247802734375,11 03 2018 17:50,8.5,0.0,89,925.1,8.3,8.0
11 03 2018 18:00,268.304992675781,5.25897693634033,402.26295401614,244.44400024414,11 03 2018 18:00,8.5,0.0,90,924.9,7.9,8.1
11 03 2018 18:10,435.820892333984,5.9186840057373,597.897099762841,239.743896484375,11 03 2018 18:10,8.5,0.0,90,924.9,7.9,8.1
11 03 2018 18:20,386.790588378906,5.59683418273925,497.292165988504,239.232192993164,11 03 2018 18:20,8.5,0.0,90,924.9,7.9,8.1
11 03 2018 18:30,99.9936599731445,3.9769229888916,123.611817742523,244.337295532226,11 03 2018 18:30,8.5,0.0,90,924.9,7.9,8.1
11 03 2018 18:40,34.5451889038085,3.67255997657775,73.7088730180303,247.20849609375,11 03 2018 18:40,8.5,0.0,90,924.9,7.9,8.1
11 03 2018 18:50,12.6421403884887,3.25870609283447,29.6329023682774,247.186004638671,11 03 2018 18:50,8.5,0.0,90,924.9,7.9,8.1
11 03 2018 19:00,0.0,2.98276400566101,0.0,266.084014892578,11 03 2018 19:00,8.6,0.0,90,924.6,6.8,8.2
11 03 2018 19:10,0.0,2.91497206687927,0.0,267.6328125,11 03 2018 19:10,8.6,0.0,90,924.6,6.8,8.2
11 03 2018 19:20,0.0,3.14850306510925,22.5163509112435,308.729705810546,11 03 2018 19:20,8.6,0.0,90,924.6,6.8,8.2
11 03 2018 19:30,0.0,2.59195899963378,0.0,291.580505371093,11 03 2018 19:30,8.6,0.0,90,924.6,6.8,8.2
11 03 2018 19:40,0.0,2.59379601478576,0.0,264.139190673828,11 03 2018 19:40,8.6,0.0,90,924.6,6.8,8.2
11 03 2018 19:50,0.0,2.52590990066528,0.0,274.781005859375,11 03 2018 19:50,8.6,0.0,90,924.6,6.8,8.2
11 03 2018 20:00,0.0,2.47656297683715,0.0,265.036590576171,11 03 2018 20:00,8.8,0.0,90,925.0,4.7,8.5
11 03 2018 20:10,0.0,3.43928503990173,45.4948289793729,243.103897094726,11 03 2018 20:10,8.8,0.0,90,925.0,4.7,8.5
11 03 2018 20:20,43.3767700195312,4.18930912017822,158.972887392242,240.696899414062,11 03 2018 20:20,8.8,0.0,90,925.0,4.7,8.5
11 03 2018 20:30,87.9892196655273,4.17896795272827,156.963487106514,236.82209777832,11 03 2018 20:30,8.8,0.0,90,925.0,4.7,8.5
11 03 2018 20:40,389.466003417968,5.79091787338256,556.71215402901,226.226699829101,11 03 2018 20:40,8.8,0.0,90,925.0,4.7,8.5
11 03 2018 20:50,364.336608886718,5.46359682083129,458.588580633461,224.44400024414,11 03 2018 20:50,8.8,0.0,90,925.0,4.7,8.5
11 03 2018 21:00,105.294898986816,4.08551502227783,139.041449543146,227.689804077148,11 03 2018 21:00,7.9,0.0,86,924.4,6.5,7.9
11 03 2018 21:10,66.0887298583984,3.95348000526428,119.241289803559,229.64729309082,11 03 2018 21:10,7.9,0.0,86,924.4,6.5,7.9
11 03 2018 21:20,35.3020401000976,3.67269301414489,73.7274477549845,228.928894042968,11 03 2018 21:20,7.9,0.0,86,924.4,6.5,7.9
11 03 2018 21:30,-0.221866592764854,2.07879090309143,0.0,234.45539855957,11 03 2018 21:30,7.9,0.0,86,924.4,6.5,7.9
11 03 2018 21:40,0.0,2.09925889968872,0.0,222.841903686523,11 03 2018 21:40,7.9,0.0,86,924.4,6.5,7.9
11 03 2018 21:50,0.0,3.31631302833557,34.1263314583239,209.220001220703,11 03 2018 21:50,7.9,0.0,86,924.4,6.5,7.9
11 03 2018 22:00,0.0,2.72993302345275,0.0,212.889892578125,11 03 2018 22:00,8.0,0.0,90,924.0,5.9,8.0
11 03 2018 22:10,0.0,2.36015796661376,0.0,209.691604614257,11 03 2018 22:10,8.0,0.0,90,924.0,5.9,8.0
11 03 2018 22:20,0.0,1.8592050075531,0.0,204.357803344726,11 03 2018 22:20,8.0,0.0,90,924.0,5.9,8.0
11 03 2018 22:30,0.0,2.85150408744812,0.0,195.561004638671,11 03 2018 22:30,8.0,0.0,90,924.0,5.9,8.0
11 03 2018 22:40,0.0,2.27593493461608,0.0,198.668899536132,11 03 2018 22:40,8.0,0.0,90,924.0,5.9,8.0
11 03 2018 22:50,0.0,3.31856703758239,34.3129417973587,194.500793457031,11 03 2018 22:50,8.0,0.0,90,924.0,5.9,8.0
11 03 2018 23:00,6.80520105361938,4.10793399810791,143.302674636846,190.519500732421,11 03 2018 23:00,7.9,0.0,69,923.8,5.9,7.9
11 03 2018 23:10,184.147399902343,4.73894500732421,274.361909667375,188.147003173828,11 03 2018 23:10,7.9,0.0,69,923.8,5.9,7.9
11 03 2018 23:20,300.321807861328,5.26262712478637,403.236008574882,194.022201538085,11 03 2018 23:20,7.9,0.0,69,923.8,5.9,7.9
11 03 2018 23:30,387.136901855468,5.67143392562866,519.694749343743,193.473602294921,11 03 2018 23:30,7.9,0.0,69,923.8,5.9,7.9
11 03 2018 23:40,391.233795166015,5.63845777511596,509.725769158656,188.40950012207,11 03 2018 23:40,7.9,0.0,69,923.8,5.9,7.9
11 03 2018 23:50,456.219696044921,5.89202499389648,589.16383509141,185.480804443359,11 03 2018 23:50,7.9,0.0,69,923.8,5.9,7.9
12 03 2018 00:00,593.698913574218,6.31149291992187,734.206556965389,191.545806884765,12 03 2018 00:00,1.7,0.0,46,917.6,7.1,0.5
12 03 2018 00:10,628.044616699218,6.43918085098266,782.405346818864,190.578704833984,12 03 2018 00:10,1.7,0.0,46,917.6,7.1,0.5
12 03 2018 00:20,671.547180175781,6.50838279724121,809.273832172404,193.600296020507,12 03 2018 00:20,1.7,0.0,46,917.6,7.1,0.5
12 03 2018 00:30,725.600219726562,6.60946083068847,849.47745203353,197.204696655273,12 03 2018 00:30,1.7,0.0,46,917.6,7.1,0.5
12 03 2018 00:40,644.4921875,6.26693677902221,717.80390978402,200.380905151367,12 03 2018 00:40,1.7,0.0,46,917.6,7.1,0.5
12 03 2018 00:50,670.109619140625,6.3446660041809,746.558013689728,201.585800170898,12 03 2018 00:50,1.7,0.0,46,917.6,7.1,0.5
12 03 2018 01:00,699.881469726562,6.44483995437622,784.582725948653,203.558197021484,12 03 2018 01:00,1.5,0.0,39,917.6,7.1,0.3
12 03 2018 01:10,786.633972167968,6.66243886947631,871.01093755352,203.330902099609,12 03 2018 01:10,1.5,0.0,39,917.6,7.1,0.3
12 03 2018 01:20,835.269470214843,6.71549320220947,892.898607800522,201.950698852539,12 03 2018 01:20,1.5,0.0,39,917.6,7.1,0.3
12 03 2018 01:30,972.237487792968,7.0881757736206,1056.18115981381,203.117004394531,12 03 2018 01:30,1.5,0.0,39,917.6,7.1,0.3
12 03 2018 01:40,1108.0419921875,7.49463987350463,1255.20157476435,204.906600952148,12 03 2018 01:40,1.5,0.0,39,917.6,7.1,0.3
12 03 2018 01:50,1327.15405273437,8.10803794860839,1592.45924147927,207.908203125,12 03 2018 01:50,1.5,0.0,39,917.6,7.1,0.3
12 03 2018 02:00,1601.78295898437,8.70968914031982,1958.78526797179,210.531097412109,12 03 2018 02:00,2.1,0.0,53,917.7,4.8,1.0
12 03 2018 02:10,1670.18505859375,8.92652225494384,2096.73482208343,208.674102783203,12 03 2018 02:10,2.1,0.0,53,917.7,4.8,1.0
12 03 2018 02:20,1536.19702148437,8.5642499923706,1867.75983618531,207.917297363281,12 03 2018 02:20,2.1,0.0,53,917.7,4.8,1.0
12 03 2018 02:30,1718.7939453125,8.93621921539306,2102.95799673995,208.474792480468,12 03 2018 02:30,2.1,0.0,53,917.7,4.8,1.0
12 03 2018 02:40,1558.44604492187,8.68586826324462,1943.78650093791,208.290298461914,12 03 2018 02:40,2.1,0.0,53,917.7,4.8,1.0
12 03 2018 02:50,1319.66296386718,8.07204914093017,1571.52232425447,207.511901855468,12 03 2018 02:50,2.1,0.0,53,917.7,4.8,1.0
12 03 2018 03:00,1293.79699707031,7.94275283813476,1497.38594765036,205.467803955078,12 03 2018 03:00,4.8,0.0,65,918.9,2.1,1.9
12 03 2018 03:10,1313.84899902343,7.99005222320556,1524.30516052077,205.991897583007,12 03 2018 03:10,4.8,0.0,65,918.9,2.1,1.9
12 03 2018 03:20,1317.11206054687,7.99861717224121,1529.20490904311,208.947799682617,12 03 2018 03:20,4.8,0.0,65,918.9,2.1,1.9
12 03 2018 03:30,1256.5009765625,8.12287998199462,1601.13056387772,210.428100585937,12 03 2018 03:30,4.8,0.0,65,918.9,2.1,1.9
12 03 2018 03:40,1254.13793945312,8.08642673492431,1579.87138655808,211.204803466796,12 03 2018 03:40,4.8,0.0,65,918.9,2.1,1.9
12 03 2018 03:50,1418.5400390625,8.44099521636962,1791.73519321706,212.257293701171,12 03 2018 03:50,4.8,0.0,65,918.9,2.1,1.9
12 03 2018 04:00,1596.88598632812,8.76701259613037,1995.01344959838,212.298294067382,12 03 2018 04:00,5.9,0.0,66,919.3,3.0,1.9
12 03 2018 04:10,1814.43298339843,9.06193923950195,2183.99496098426,212.983505249023,12 03 2018 04:10,5.9,0.0,66,919.3,3.0,1.9
12 03 2018 04:20,1854.07897949218,9.25174522399902,2307.37884116825,213.442001342773,12 03 2018 04:20,5.9,0.0,66,919.3,3.0,1.9
12 03 2018 04:30,1799.59301757812,9.18427753448486,2263.40004451841,212.17349243164,12 03 2018 04:30,5.9,0.0,66,919.3,3.0,1.9
12 03 2018 04:40,1763.71203613281,9.10682678222656,2213.07329519929,210.822006225585,12 03 2018 04:40,5.9,0.0,66,919.3,3.0,1.9
12 03 2018 04:50,1659.17102050781,8.63125896453857,1909.53199130396,209.023300170898,12 03 2018 04:50,5.9,0.0,66,919.3,3.0,1.9
12 03 2018 05:00,1851.51501464843,9.15307235717773,2243.10119559737,209.619201660156,12 03 2018 05:00,6.8,0.0,56,919.4,4.2,2.3
12 03 2018 05:10,1975.4599609375,9.5542516708374,2482.30082110703,207.647201538085,12 03 2018 05:10,6.8,0.0,56,919.4,4.2,2.3
12 03 2018 05:20,1889.62194824218,9.3129825592041,2347.39105619724,201.731002807617,12 03 2018 05:20,6.8,0.0,56,919.4,4.2,2.3
12 03 2018 05:30,2104.73608398437,10.100489616394,2853.01739284734,199.511398315429,12 03 2018 05:30,6.8,0.0,56,919.4,4.2,2.3
12 03 2018 05:40,2151.10498046875,9.95194053649902,2761.8561040497,194.01789855957,12 03 2018 05:40,6.8,0.0,56,919.4,4.2,2.3
12 03 2018 05:50,2063.24194335937,9.94590091705322,2758.00334399246,187.199005126953,12 03 2018 05:50,6.8,0.0,56,919.4,4.2,2.3
12 03 2018 06:00,2006.05102539062,9.66641807556152,2566.62270545615,183.701293945312,12 03 2018 06:00,7.2,0.0,45,918.7,7.6,2.8
12 03 2018 06:10,1612.64697265625,8.53645515441894,1850.5213922026,179.640106201171,12 03 2018 06:10,7.2,0.0,45,918.7,7.6,2.8
12 03 2018 06:20,1184.28698730468,7.52540588378906,1271.06829667814,179.839904785156,12 03 2018 06:20,7.2,0.0,45,918.7,7.6,2.8
12 03 2018 06:30,1140.55395507812,7.08630609512329,1055.31846053116,178.746795654296,12 03 2018 06:30,7.2,0.0,45,918.7,7.6,2.8
12 03 2018 06:40,1652.01403808593,8.35828781127929,1741.35858444542,180.583404541015,12 03 2018 06:40,7.2,0.0,45,918.7,7.6,2.8
12 03 2018 06:50,1237.06604003906,7.40969085693359,1211.6357162658,181.242202758789,12 03 2018 06:50,7.2,0.0,45,918.7,7.6,2.8
12 03 2018 07:00,1166.1259765625,7.35467290878295,1183.99637885863,181.529296875,12 03 2018 07:00,7.6,0.0,44,918.3,8.6,3.1
12 03 2018 07:10,1564.10302734375,8.40495109558105,1769.71506761686,181.051605224609,12 03 2018 07:10,7.6,0.0,44,918.3,8.6,3.1
12 03 2018 07:20,1043.10900878906,6.97225999832153,1003.54998168634,180.134201049804,12 03 2018 07:20,7.6,0.0,44,918.3,8.6,3.1
12 03 2018 07:30,1488.35095214843,8.04787731170654,1557.53215754072,181.70669555664,12 03 2018 07:30,7.6,0.0,44,918.3,8.6,3.1
